3 Suits,2,2,1,13,1
3 Suits,3,2,1,2,1
4 Suits,2,2,1,6,1
6 Suits,2,21,1,8,1
6 Suits,3,1,1,12,1
6 Suits,4,1,1,5,1
6 Suits,5,7,1,3,1
6 Suits,6,8,1,2,1
Black & Rainbow (5 Suits),3,6,1,9,1
Black (5 Suits),2,49,1,2,1
Black (6 Suits),3,9,1,2,1
Brown (3 Suits),2,1,1,2,1
Brown (4 Suits),2,8,1,1,1
Brown (5 Suits),3,2,1,4,1
Brown (5 Suits),4,1,1,4,1
Brown (5 Suits),5,3,1,3,1
Brown (6 Suits),2,10,1,9,1
Brown (6 Suits),3,3,1,3,1
Cocoa Rainbow (6 Suits),3,5,1,4,1
Cocoa Rainbow (6 Suits),5,5,1,1,1
Dark Brown (5 Suits),3,1,1,3,1
Dark Brown (6 Suits),3,4,1,9,1
Dark Pink (5 Suits),3,3,1,3,1
Dark Prism (6 Suits),3,1,1,3,1
Deceptive-Ones (5 Suits),2,4,1,4,1
Dual-Color & Rainbow (6 Suits),3,1,1,1,1
Dual-Color (5 Suits),3,2,1,3,1
Dual-Color (6 Suits),3,2,1,1,1
Gray (5 Suits),2,6,1,3,1
Gray (5 Suits),3,2,1,8,1
Gray (5 Suits),4,2,1,13,1
Gray (6 Suits),3,13,1,6,1
Gray Pink (5 Suits),3,8,1,1,1
Light Pink (5 Suits),2,3,1,1,1
Light Pink (5 Suits),4,1,1,1,1
Light Pink (6 Suits),2,2,1,2,1
Muddy Rainbow (4 Suits),2,3,1,1,1
Muddy Rainbow (5 Suits),3,9,1,2,1
Muddy Rainbow (5 Suits),4,2,1,3,1
Muddy Rainbow (6 Suits),2,4,1,5,1
Muddy Rainbow (6 Suits),3,1,1,3,1
Muddy Rainbow (6 Suits),5,3,1,1,1
No Variant,2,2,1,1,1
No Variant,3,9,1,3,1
No Variant,4,15,1,10,1
No Variant,5,7,1,7,1
No Variant,6,8,1,2,1
Null (3 Suits),2,2,1,3,1
Null (4 Suits),2,6,1,10,1
Null (5 Suits),2,25,1,11,1
Null (5 Suits),3,15,1,2,1
Null (5 Suits),4,7,1,1,1
Null (6 Suits),2,1,1,4,1
Null (6 Suits),5,13,1,2,1
Omni (4 Suits),4,2,1,2,1
Omni (5 Suits),3,1,1,1,1
Pink (3 Suits),2,2,1,7,1
Pink (4 Suits),2,4,1,1,1
Pink (5 Suits),2,9,1,8,1
Pink (5 Suits),4,6,1,3,1
Pink (6 Suits),2,6,1,5,1
Pink (6 Suits),3,3,1,4,1
Pink (6 Suits),4,6,1,2,1
Prism (3 Suits),2,1,1,1,1
Prism (4 Suits),2,2,1,3,1
Prism (4 Suits),3,1,1,2,1
Prism (4 Suits),4,1,1,1,1
Prism (5 Suits),2,2,1,1,1
Prism (5 Suits),3,5,1,1,1
Prism (6 Suits),2,8,1,14,1
Prism (6 Suits),3,10,1,2,1
Prism (6 Suits),5,2,1,2,1
Rainbow & Pink (6 Suits),4,2,1,1,1
Rainbow & White (6 Suits),2,10,1,2,1
Rainbow (3 Suits),2,2,1,3,1
Rainbow (4 Suits),2,1,1,1,1
Rainbow (4 Suits),3,2,1,1,1
Rainbow (4 Suits),4,1,1,2,1
Rainbow (5 Suits),2,4,1,3,1
Rainbow (5 Suits),3,1,1,4,1
Rainbow (5 Suits),4,13,1,1,1
Rainbow (5 Suits),5,1,1,1,1
Rainbow (6 Suits),2,3,1,6,1
Rainbow (6 Suits),3,8,1,3,1
Rainbow (6 Suits),4,4,1,1,1
Rainbow (6 Suits),5,38,1,6,1
Throw It in a Hole (5 Suits),3,2,1,2,1
Throw It in a Hole (5 Suits),4,1,1,1,1
Up or Down (5 Suits),2,3,1,9,1
Up or Down (5 Suits),3,1,1,6,1
Up or Down (5 Suits),4,3,1,6,1
Up or Down (6 Suits),2,3,1,4,1
Up or Down (6 Suits),3,3,1,3,1
White (3 Suits),2,8,1,4,1
White (3 Suits),4,4,1,1,1
White (4 Suits),2,5,1,1,1
White (4 Suits),3,1,1,1,1
White (5 Suits),2,8,1,1,1
White (5 Suits),3,16,1,1,1
White (5 Suits),4,7,1,2,1
White (5 Suits),6,2,1,2,1
White (6 Suits),2,5,1,4,1
White (6 Suits),3,6,1,2,1
